@RELATION names

@ATTRIBUTE  containsVon  { true, false }
@ATTRIBUTE  endsWithX  { true, false }
@ATTRIBUTE  containsSpace  { true, false }
@ATTRIBUTE  consonantToVowelRatio  real
@ATTRIBUTE  numberOfVs  real
@ATTRIBUTE  VowelToConsonantSwitches  real
@ATTRIBUTE  containsVon  { true, false }
@ATTRIBUTE  nameLength  real
@ATTRIBUTE  numberOfXs  real
@ATTRIBUTE  containsVon  { true, false }
@ATTRIBUTE  threeConsonantsInRow  { true, false }
@ATTRIBUTE  threeVowelsInRow  { true, false }
@ATTRIBUTE  startsWithVowel  { true, false }
@ATTRIBUTE  containsAppost  { true, false }
@ATTRIBUTE  country { Swedish,Russian,French,Japanese }

@DATA
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,0.8333333333333334,0.0,0.7,false,11,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,0.8333333333333334,0.0,0.7,false,11,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.25,0.0,0.5,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,0.5,0.0,0.5,false,3,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,2.0,0.0,1.0,false,3,0.0,false,false,false,false,false,Japanese
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.25,0.0,0.5,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.5,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,0.8,0.0,0.625,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.5,false,3,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.2,0.0,0.9,false,11,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.4,0.0,0.6666666666666666,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,1.2,0.0,0.9,false,11,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,0.5,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.4,0.0,0.6666666666666666,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.6666666666666667,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,0.25,0.0,0.5,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.3333333333333333,0.0,0.5,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,2,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,2,0.0,false,false,false,true,false,Japanese
false,false,false,0.8,0.0,1.0,false,9,0.0,false,false,false,true,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.8,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.4,0.0,0.6666666666666666,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.5714285714285714,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.8,0.0,0.625,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.3333333333333333,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.8,0.0,0.75,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,2,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,0.8,0.0,0.625,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.8571428571428571,false,8,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,0.5,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,0.3333333333333333,0.0,0.3333333333333333,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.5,0.0,0.8,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.25,0.0,0.625,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.8,0.0,0.75,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.5,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.5,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.5,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.6666666666666666,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.6666666666666667,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,2.0,0.0,1.0,false,3,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.8,0.0,0.75,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.25,0.0,0.5,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.2,0.0,0.4,false,6,0.0,false,false,false,true,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,true,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,0.8571428571428571,false,8,0.0,false,false,false,true,false,Japanese
false,false,false,0.3333333333333333,0.0,0.3333333333333333,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.6666666666666667,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,0.8571428571428571,false,8,0.0,false,false,false,true,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.5,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.3333333333333333,0.0,0.6666666666666666,false,4,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.7777777777777778,false,10,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.6,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,1.0,false,3,0.0,false,false,false,true,false,Japanese
false,false,false,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.8,0.0,0.75,false,9,0.0,false,false,false,false,false,Japanese
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.75,0.0,1.0,false,7,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,0.5,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,Japanese
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.8,false,6,0.0,false,false,false,false,false,Japanese
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,Japanese
false,false,false,0.5,0.0,0.5,false,3,0.0,false,false,false,false,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,0.6666666666666666,0.0,1.0,false,5,0.0,false,false,false,true,false,Japanese
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,Japanese
false,false,false,1.0,0.0,1.0,false,8,0.0,false,false,false,false,false,Japanese
